y,y_pred,cnf,avg_time
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
1,1,0.8703451752662659,0.00030548220000000016
0,1,0.9408143162727356,0.00030548220000000016
1,1,0.866592288017273,0.00030548220000000016
1,1,0.6327745914459229,0.00030548220000000016
1,1,0.9170624613761902,0.00030548220000000016
0,0,0.9988766312599182,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9951530694961548,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
1,1,0.8801239132881165,0.00030548220000000016
1,1,0.9447811841964722,0.00030548220000000016
0,0,0.9982490539550781,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
1,0,0.5344853401184082,0.00030548220000000016
1,1,0.8213106989860535,0.00030548220000000016
1,1,0.8680780529975891,0.00030548220000000016
0,1,0.7786044478416443,0.00030548220000000016
1,0,0.9204562902450562,0.00030548220000000016
0,0,0.9205378293991089,0.00030548220000000016
0,0,0.9205378293991089,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.9886156916618347,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.6752617359161377,0.0002901680000000084
0,1,0.9408143162727356,0.0002901680000000084
0,0,0.9995672106742859,0.0002901680000000084
0,0,0.9979064464569092,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.9408143162727356,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.9804894924163818,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.8182302117347717,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
0,0,0.9994581341743469,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
1,1,0.9408143162727356,0.0002901680000000084
1,1,0.9561789631843567,0.0002901680000000084
1,1,0.8691233396530151,0.0002901680000000084
1,1,0.9408143162727356,0.0002901680000000084
0,0,0.9966182112693787,0.0002901680000000084
1,1,0.9606118202209473,0.0002901680000000084
0,0,0.9205378293991089,0.0002901680000000084
0,0,0.9990795850753784,0.000286691279999971
1,1,0.8622190952301025,0.000286691279999971
1,1,0.9347255825996399,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
1,1,0.9887369275093079,0.000286691279999971
1,1,0.9605672955513,0.000286691279999971
1,1,0.8942378163337708,0.000286691279999971
1,1,0.9408162832260132,0.000286691279999971
1,1,0.8978455662727356,0.000286691279999971
1,0,0.9205378293991089,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
1,1,0.9408143162727356,0.000286691279999971
1,1,0.9156284928321838,0.000286691279999971
1,1,0.8454755544662476,0.000286691279999971
1,0,0.9205378293991089,0.000286691279999971
1,1,0.9408143162727356,0.000286691279999971
1,1,0.9885532855987549,0.000286691279999971
1,0,0.9205378293991089,0.000286691279999971
1,1,0.9878318905830383,0.000286691279999971
1,1,0.9258346557617188,0.000286691279999971
0,0,0.9205378293991089,0.000286691279999971
0,0,0.9995232820510864,0.00028937412000004767
0,1,0.7721555233001709,0.00028937412000004767
1,1,0.9782131314277649,0.00028937412000004767
1,1,0.9408143162727356,0.00028937412000004767
1,1,0.9290237426757812,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
0,1,0.9115890860557556,0.00028937412000004767
0,0,0.9934224486351013,0.00028937412000004767
0,0,0.9995512366294861,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.6474817395210266,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.8454755544662476,0.00028937412000004767
1,1,0.9740270376205444,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.9523276090621948,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.9778798222541809,0.00028937412000004767
1,1,0.9408143162727356,0.00028937412000004767
0,1,0.9408143162727356,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.9349333047866821,0.00028937412000004767
0,0,0.9205378293991089,0.00028937412000004767
1,1,0.9408143162727356,0.0003020602000000139
1,1,0.8317036628723145,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9995211362838745,0.0003020602000000139
0,0,0.9963584542274475,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9995198249816895,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
1,1,0.9347255825996399,0.0003020602000000139
0,0,0.9999455213546753,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
1,1,0.5984922051429749,0.0003020602000000139
1,1,0.9408143162727356,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
1,1,0.9886766672134399,0.0003020602000000139
0,1,0.8251880407333374,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
1,1,0.9408143162727356,0.0003020602000000139
1,1,0.9042345285415649,0.0003020602000000139
1,1,0.7539012432098389,0.0003020602000000139
0,0,0.9205378293991089,0.0003020602000000139
0,0,0.9205378293991089,0.00027173995999994814
1,1,0.7465503215789795,0.00027173995999994814
0,0,0.9205378293991089,0.00027173995999994814
1,1,0.9368752837181091,0.00027173995999994814
0,0,0.9995842576026917,0.00027173995999994814
1,1,0.8795060515403748,0.00027173995999994814
1,1,0.9170624613761902,0.00027173995999994814
1,1,0.9347255825996399,0.00027173995999994814
1,1,0.9708179831504822,0.00027173995999994814
1,1,0.9312417507171631,0.00027173995999994814
1,1,0.9347255825996399,0.00027173995999994814
0,0,0.9205378293991089,0.00027173995999994814
0,0,0.9997392296791077,0.00027173995999994814
1,1,0.9408143162727356,0.00027173995999994814
0,0,0.9205378293991089,0.00027173995999994814
1,1,0.9751074910163879,0.00027173995999994814
1,1,0.9408143162727356,0.00027173995999994814
1,1,0.960521399974823,0.00027173995999994814
1,1,0.7539012432098389,0.00027173995999994814
0,0,0.9205378293991089,0.00027173995999994814
0,0,0.999911904335022,0.00027173995999994814
0,0,0.9992006421089172,0.00027173995999994814
1,0,0.5344618558883667,0.00027173995999994814
0,1,0.7972673773765564,0.00027173995999994814
1,1,0.7313395142555237,0.00027173995999994814
1,1,0.9271950721740723,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
0,0,0.9989223480224609,0.00029975743999997916
1,1,0.9863533973693848,0.00029975743999997916
1,1,0.9485570788383484,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,0,0.9205378293991089,0.00029975743999997916
0,0,0.9932559728622437,0.00029975743999997916
1,1,0.9408143162727356,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,1,0.9754084348678589,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,1,0.9313876628875732,0.00029975743999997916
1,1,0.9347255825996399,0.00029975743999997916
1,1,0.9115890860557556,0.00029975743999997916
1,1,0.9408143162727356,0.00029975743999997916
1,1,0.9408143162727356,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,1,0.9408143162727356,0.00029975743999997916
1,0,0.533344030380249,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,1,0.9884892106056213,0.00029975743999997916
0,0,0.9205378293991089,0.00029975743999997916
1,1,0.6270872354507446,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
1,0,0.9204562902450562,0.0003088837199999972
1,1,0.8862436413764954,0.0003088837199999972
0,0,0.9998384714126587,0.0003088837199999972
0,1,0.632202684879303,0.0003088837199999972
1,1,0.9408143162727356,0.0003088837199999972
0,0,0.999221682548523,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
1,1,0.9202849268913269,0.0003088837199999972
0,0,0.9951808452606201,0.0003088837199999972
1,1,0.9347255825996399,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
0,1,0.8993101716041565,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
1,1,0.9408143162727356,0.0003088837199999972
1,1,0.9408143162727356,0.0003088837199999972
0,1,0.9574787020683289,0.0003088837199999972
0,0,0.9954732060432434,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
1,1,0.9074543714523315,0.0003088837199999972
0,0,0.9205378293991089,0.0003088837199999972
0,1,0.9677165150642395,0.0002806589200000076
0,0,0.9205378293991089,0.0002806589200000076
0,0,0.9969305396080017,0.0002806589200000076
0,1,0.7466270923614502,0.0002806589200000076
0,0,0.9205378293991089,0.0002806589200000076
1,1,0.9042345285415649,0.0002806589200000076
0,0,0.9205378293991089,0.0002806589200000076
0,0,0.9205378293991089,0.0002806589200000076
1,1,0.9408143162727356,0.0002806589200000076
