y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
1,1,0.9710170030593872,5.4565719999999376e-05,1.420224000000303e-05,1,0.9330585598945618,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,0,0.9775437712669373,5.4565719999999376e-05,1.420224000000303e-05,0,0.9996082186698914,0.00022696627999998497,1.1564560000039136e-05
1,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,0,0.9739401936531067,5.4565719999999376e-05,1.420224000000303e-05,0,0.9983847141265869,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
1,1,0.8794030547142029,5.4565719999999376e-05,1.420224000000303e-05,1,0.9472434520721436,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
1,1,0.9870029091835022,5.4565719999999376e-05,1.420224000000303e-05,1,0.9459235668182373,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,1,0.8282356858253479,5.4565719999999376e-05,1.420224000000303e-05,1,0.8012726902961731,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,0,0.9796937108039856,5.4565719999999376e-05,1.420224000000303e-05,0,0.9997102618217468,0.00022696627999998497,1.1564560000039136e-05
1,1,0.9664021134376526,5.4565719999999376e-05,1.420224000000303e-05,1,0.9103074669837952,0.00022696627999998497,1.1564560000039136e-05
1,1,0.8794030547142029,5.4565719999999376e-05,1.420224000000303e-05,1,0.9472434520721436,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
1,1,0.9763786792755127,5.4565719999999376e-05,1.420224000000303e-05,1,0.931327760219574,0.00022696627999998497,1.1564560000039136e-05
1,1,0.964103102684021,5.4565719999999376e-05,1.420224000000303e-05,1,0.8403736352920532,0.00022696627999998497,1.1564560000039136e-05
1,1,0.8794030547142029,5.4565719999999376e-05,1.420224000000303e-05,1,0.9472434520721436,0.00022696627999998497,1.1564560000039136e-05
1,1,0.8877244591712952,5.4565719999999376e-05,1.420224000000303e-05,1,0.9044856429100037,0.00022696627999998497,1.1564560000039136e-05
1,1,0.964103102684021,5.4565719999999376e-05,1.420224000000303e-05,1,0.8403736352920532,0.00022696627999998497,1.1564560000039136e-05
0,0,0.8320251107215881,5.4565719999999376e-05,1.420224000000303e-05,0,0.8793883919715881,0.00022696627999998497,1.1564560000039136e-05
1,1,0.9710170030593872,5.4565719999999376e-05,1.420224000000303e-05,1,0.9330585598945618,0.00022696627999998497,1.1564560000039136e-05
1,1,0.8794030547142029,5.0424080000013304e-05,1.154436000000203e-05,1,0.9472434520721436,0.0002036612799999915,1.2166640000046413e-05
1,1,0.9975563287734985,5.0424080000013304e-05,1.154436000000203e-05,1,0.9701833724975586,0.0002036612799999915,1.2166640000046413e-05
0,0,0.9741845726966858,5.0424080000013304e-05,1.154436000000203e-05,0,0.9984660148620605,0.0002036612799999915,1.2166640000046413e-05
0,0,0.8320251107215881,5.0424080000013304e-05,1.154436000000203e-05,0,0.8793883919715881,0.0002036612799999915,1.2166640000046413e-05
0,0,0.8320251107215881,5.0424080000013304e-05,1.154436000000203e-05,0,0.8793883919715881,0.0002036612799999915,1.2166640000046413e-05
1,1,0.8794030547142029,5.0424080000013304e-05,1.154436000000203e-05,1,0.9472434520721436,0.0002036612799999915,1.2166640000046413e-05
1,1,0.9710170030593872,5.0424080000013304e-05,1.154436000000203e-05,1,0.9330585598945618,0.0002036612799999915,1.2166640000046413e-05
