y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9857381582260132,5.678860000003283e-05,1.2568719999990208e-05,1,0.8028545379638672,0.00023608375999998544,1.3631800000055705e-05
0,1,0.8794030547142029,5.678860000003283e-05,1.2568719999990208e-05,1,0.9472434520721436,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9954087138175964,5.678860000003283e-05,1.2568719999990208e-05,1,0.9065240025520325,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9448142647743225,5.678860000003283e-05,1.2568719999990208e-05,0,0.6718956232070923,0.00023608375999998544,1.3631800000055705e-05
1,1,0.7270055413246155,5.678860000003283e-05,1.2568719999990208e-05,1,0.9191535711288452,0.00023608375999998544,1.3631800000055705e-05
0,0,0.9765269756317139,5.678860000003283e-05,1.2568719999990208e-05,0,0.999484658241272,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
0,0,0.9714951515197754,5.678860000003283e-05,1.2568719999990208e-05,0,0.9976540207862854,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9745650887489319,5.678860000003283e-05,1.2568719999990208e-05,1,0.9203931093215942,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9747902154922485,5.678860000003283e-05,1.2568719999990208e-05,1,0.9653951525688171,0.00023608375999998544,1.3631800000055705e-05
0,0,0.9760871529579163,5.678860000003283e-05,1.2568719999990208e-05,0,0.9993709921836853,0.00023608375999998544,1.3631800000055705e-05
0,0,0.8320251107215881,5.678860000003283e-05,1.2568719999990208e-05,0,0.8793883919715881,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9449613690376282,5.678860000003283e-05,1.2568719999990208e-05,1,0.570345938205719,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9682667255401611,5.678860000003283e-05,1.2568719999990208e-05,1,0.9165055155754089,0.00023608375999998544,1.3631800000055705e-05
1,1,0.9255228638648987,5.678860000003283e-05,1.2568719999990208e-05,1,0.872067928314209,0.00023608375999998544,1.3631800000055705e-05
0,1,0.9521310925483704,5.678860000003283e-05,1.2568719999990208e-05,1,0.8017513155937195,0.00023608375999998544,1.3631800000055705e-05
