y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
1,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
0,0,0.9028471112251282,0.0028993979200095054,4.847500000323634e-05,0,0.9213253259658813,0.09639886680000927,0.04081968763999612
0,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
0,0,0.982910692691803,0.0028993979200095054,4.847500000323634e-05,0,0.99227374792099,0.09639886680000927,0.04081968763999612
1,1,0.9593278169631958,0.0028993979200095054,4.847500000323634e-05,1,0.8948807120323181,0.09639886680000927,0.04081968763999612
1,1,0.9294255375862122,0.0028993979200095054,4.847500000323634e-05,1,0.9500831365585327,0.09639886680000927,0.04081968763999612
0,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
0,0,0.9028471112251282,0.0028993979200095054,4.847500000323634e-05,0,0.9213253259658813,0.09639886680000927,0.04081968763999612
1,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
1,0,0.556102991104126,0.0028993979200095054,4.847500000323634e-05,1,0.8974513411521912,0.09639886680000927,0.04081968763999612
0,0,0.9908658862113953,0.0028993979200095054,4.847500000323634e-05,0,0.9997432827949524,0.09639886680000927,0.04081968763999612
0,0,0.9028471112251282,0.0028993979200095054,4.847500000323634e-05,0,0.9213253259658813,0.09639886680000927,0.04081968763999612
1,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
1,1,0.874043881893158,0.0028993979200095054,4.847500000323634e-05,1,0.8240925669670105,0.09639886680000927,0.04081968763999612
0,1,0.837485671043396,0.0028993979200095054,4.847500000323634e-05,1,0.9285667538642883,0.09639886680000927,0.04081968763999612
0,0,0.9880065321922302,0.0028993979200095054,4.847500000323634e-05,0,0.9985890984535217,0.09639886680000927,0.04081968763999612
0,0,0.9028471112251282,0.0028993979200095054,4.847500000323634e-05,0,0.9213253259658813,0.09639886680000927,0.04081968763999612
