y,y_pred,cnf,avg_time
1,1,0.8752147555351257,0.00410484399999973
1,1,0.8752147555351257,0.00410484399999973
1,1,0.9083330035209656,0.00410484399999973
1,1,0.902551531791687,0.00410484399999973
1,1,0.9205204248428345,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
1,0,0.9477529525756836,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
1,1,0.9205204248428345,0.00410484399999973
0,0,0.9997712969779968,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
1,1,0.8039333820343018,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
1,1,0.944635808467865,0.00410484399999973
1,1,0.9205820560455322,0.00410484399999973
1,1,0.9145603179931641,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
0,0,0.9967898726463318,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
1,1,0.9121097922325134,0.00410484399999973
0,0,0.6816185712814331,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
0,0,0.944117546081543,0.00410484399999973
0,0,0.944117546081543,0.0040144705199998045
1,1,0.6819330453872681,0.0040144705199998045
1,1,0.839389979839325,0.0040144705199998045
0,1,0.8752147555351257,0.0040144705199998045
1,1,0.9514458775520325,0.0040144705199998045
1,1,0.9205204248428345,0.0040144705199998045
1,1,0.8357111811637878,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
1,1,0.7457757592201233,0.0040144705199998045
1,1,0.8348355293273926,0.0040144705199998045
0,0,0.9997962117195129,0.0040144705199998045
1,1,0.8974741101264954,0.0040144705199998045
1,0,0.6508380770683289,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
1,1,0.9049752950668335,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
1,1,0.9089683294296265,0.0040144705199998045
1,1,0.8974741101264954,0.0040144705199998045
0,0,0.9997909665107727,0.0040144705199998045
1,1,0.7414677143096924,0.0040144705199998045
1,1,0.8974741101264954,0.0040144705199998045
0,0,0.9992930889129639,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
0,0,0.944117546081543,0.0040144705199998045
1,1,0.9205204248428345,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
1,1,0.8872542977333069,0.004097577400000318
1,1,0.8752147555351257,0.004097577400000318
1,1,0.9146367311477661,0.004097577400000318
1,0,0.9477529525756836,0.004097577400000318
1,1,0.8974741101264954,0.004097577400000318
1,1,0.8039333820343018,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
1,0,0.6813789010047913,0.004097577400000318
1,1,0.8390324115753174,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
1,1,0.9205204248428345,0.004097577400000318
1,1,0.9205204248428345,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
1,1,0.9205204248428345,0.004097577400000318
1,1,0.8561636805534363,0.004097577400000318
0,0,0.944117546081543,0.004097577400000318
1,1,0.8344697952270508,0.004097577400000318
1,1,0.8348355293273926,0.004097577400000318
1,1,0.8752147555351257,0.004097577400000318
1,0,0.9440906643867493,0.004097577400000318
1,1,0.903635561466217,0.004097577400000318
1,1,0.9205204248428345,0.004097577400000318
0,0,0.944117546081543,0.004099180599999954
1,1,0.8430493474006653,0.004099180599999954
1,1,0.9136704206466675,0.004099180599999954
1,1,0.9428549408912659,0.004099180599999954
0,0,0.944117546081543,0.004099180599999954
0,0,0.944117546081543,0.004099180599999954
1,1,0.8039333820343018,0.004099180599999954
