y,y_pred,cnf,avg_time
1,1,0.7477880120277405,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
1,1,0.9580497741699219,0.0019400333599998022
1,0,0.9204562902450562,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
1,1,0.9408162832260132,0.0019400333599998022
1,1,0.9881449937820435,0.0019400333599998022
1,1,0.9633436799049377,0.0019400333599998022
1,1,0.9885532855987549,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
1,1,0.9347255825996399,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
1,1,0.9408143162727356,0.0019400333599998022
1,1,0.9253638982772827,0.0019400333599998022
1,1,0.9347255825996399,0.0019400333599998022
0,1,0.9408143162727356,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
1,1,0.9408162832260132,0.0019400333599998022
0,0,0.9205379486083984,0.0019400333599998022
0,0,0.9996029734611511,0.0019400333599998022
1,1,0.8994247317314148,0.0019400333599998022
0,1,0.8277750611305237,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
1,1,0.976088285446167,0.0019605144399997697
1,1,0.9408143162727356,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
0,0,0.9991942048072815,0.0019605144399997697
1,1,0.960660994052887,0.0019605144399997697
1,1,0.9347255825996399,0.0019605144399997697
1,1,0.9408143162727356,0.0019605144399997697
1,1,0.9677627086639404,0.0019605144399997697
1,1,0.9177879691123962,0.0019605144399997697
1,1,0.9408143162727356,0.0019605144399997697
1,1,0.9886766672134399,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
1,1,0.9616860151290894,0.0019605144399997697
1,1,0.8978455662727356,0.0019605144399997697
0,1,0.8454756140708923,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
0,0,0.9205379486083984,0.0019605144399997697
0,1,0.9408143162727356,0.0019605144399997697
