y,y_pred,cnf,avg_time
1,1,0.9205204248428345,0.1399377254399951
1,1,0.8974739909172058,0.1399377254399951
0,0,0.7756302356719971,0.1399377254399951
1,1,0.8039333820343018,0.1399377254399951
1,1,0.8221750855445862,0.1399377254399951
0,0,0.944117546081543,0.1399377254399951
1,0,0.7775834798812866,0.1399377254399951
1,1,0.8974739909172058,0.1399377254399951
1,1,0.8974739909172058,0.1399377254399951
0,0,0.944117546081543,0.1399377254399951
1,1,0.9205204248428345,0.1399377254399951
0,0,0.9995417594909668,0.1399377254399951
1,1,0.9811680316925049,0.1399377254399951
1,0,0.6813113689422607,0.1399377254399951
1,1,0.9205204248428345,0.1399377254399951
1,1,0.9205204248428345,0.1399377254399951
1,1,0.9205204248428345,0.1399377254399951
1,1,0.9205204248428345,0.1399377254399951
0,0,0.9990677237510681,0.1399377254399951
0,0,0.9997627139091492,0.1399377254399951
0,0,0.944117546081543,0.1399377254399951
0,0,0.931856632232666,0.1399377254399951
0,0,0.944117546081543,0.1399377254399951
1,1,0.874043881893158,0.1399377254399951
1,1,0.8974739909172058,0.1399377254399951
0,0,0.944117546081543,0.12493989407998014
0,0,0.9997360110282898,0.12493989407998014
1,1,0.9205204248428345,0.12493989407998014
1,1,0.8771346807479858,0.12493989407998014
0,0,0.9997902512550354,0.12493989407998014
1,0,0.7365870475769043,0.12493989407998014
0,0,0.944117546081543,0.12493989407998014
0,1,0.8752147555351257,0.12493989407998014
0,0,0.944117546081543,0.12493989407998014
1,1,0.9205204248428345,0.12493989407998014
0,0,0.7360906600952148,0.12493989407998014
1,1,0.8974739909172058,0.12493989407998014
1,1,0.9304521083831787,0.12493989407998014
1,1,0.887596607208252,0.12493989407998014
1,1,0.9451664090156555,0.12493989407998014
0,1,0.9205204248428345,0.12493989407998014
0,0,0.944117546081543,0.12493989407998014
1,1,0.9525503516197205,0.12493989407998014
1,1,0.9083483815193176,0.12493989407998014
0,0,0.944117546081543,0.12493989407998014
1,0,0.7759512662887573,0.12493989407998014
1,1,0.9205204248428345,0.12493989407998014
1,1,0.8868445158004761,0.12493989407998014
0,0,0.944117546081543,0.12493989407998014
0,0,0.9997352957725525,0.12493989407998014
1,1,0.9205204248428345,0.13096924620000208
1,1,0.8039333820343018,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9525941610336304,0.13096924620000208
1,1,0.9205204248428345,0.13096924620000208
1,1,0.7417822480201721,0.13096924620000208
1,1,0.8681374192237854,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9205204248428345,0.13096924620000208
1,1,0.8785743117332458,0.13096924620000208
1,1,0.9825047850608826,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9133983254432678,0.13096924620000208
1,1,0.801223635673523,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9205204248428345,0.13096924620000208
1,1,0.9049752950668335,0.13096924620000208
1,1,0.898443341255188,0.13096924620000208
0,0,0.99699866771698,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9060289859771729,0.13096924620000208
0,0,0.944117546081543,0.13096924620000208
1,1,0.9205204248428345,0.13096924620000208
1,1,0.6302090287208557,0.13788341928000591
1,1,0.8974739909172058,0.13788341928000591
0,0,0.944117546081543,0.13788341928000591
1,1,0.9205204248428345,0.13788341928000591
1,1,0.8583289980888367,0.13788341928000591
0,0,0.944117546081543,0.13788341928000591
1,1,0.9386650919914246,0.13788341928000591
0,0,0.944117546081543,0.13788341928000591
0,0,0.944117546081543,0.13788341928000591
