y,y_pred,cnf,avg_time
0,0,0.9441174268722534,6.473312000004227e-05
0,0,0.9997686743736267,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
0,0,0.9967893362045288,6.473312000004227e-05
0,0,0.9982156753540039,6.473312000004227e-05
1,1,0.8752147555351257,6.473312000004227e-05
1,0,0.9441174268722534,6.473312000004227e-05
1,1,0.9205204248428345,6.473312000004227e-05
1,1,0.8371573686599731,6.473312000004227e-05
1,1,0.9235292077064514,6.473312000004227e-05
0,0,0.9916532635688782,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
0,0,0.7765169143676758,6.473312000004227e-05
0,0,0.9972392320632935,6.473312000004227e-05
1,1,0.9205204248428345,6.473312000004227e-05
1,1,0.9205204248428345,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
1,1,0.9205204248428345,6.473312000004227e-05
1,1,0.8110987544059753,6.473312000004227e-05
0,0,0.995907187461853,6.473312000004227e-05
0,0,0.9441174268722534,6.473312000004227e-05
1,1,0.8039333820343018,6.473312000004227e-05
1,1,0.9087018966674805,6.473312000004227e-05
0,0,0.9441174268722534,6.108128000001045e-05
1,1,0.8941011428833008,6.108128000001045e-05
1,1,0.9161574840545654,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
1,0,0.9441174268722534,6.108128000001045e-05
1,1,0.8326635956764221,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.995776891708374,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
1,1,0.9438770413398743,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
1,1,0.9283655285835266,6.108128000001045e-05
0,0,0.9995542168617249,6.108128000001045e-05
1,1,0.5996108651161194,6.108128000001045e-05
1,1,0.8854312300682068,6.108128000001045e-05
1,1,0.8941064476966858,6.108128000001045e-05
0,1,0.8941073417663574,6.108128000001045e-05
0,0,0.9441174268722534,6.108128000001045e-05
1,1,0.9184784889221191,6.108128000001045e-05
1,1,0.8673783540725708,6.108128000001045e-05
0,0,0.9992388486862183,5.890371999996091e-05
1,1,0.8448472023010254,5.890371999996091e-05
1,1,0.9183460474014282,5.890371999996091e-05
0,1,0.7416690587997437,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,1,0.8857742547988892,5.890371999996091e-05
1,1,0.7416176199913025,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,1,0.8338876366615295,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
0,0,0.776059091091156,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,0,0.9441174268722534,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,1,0.8974739909172058,5.890371999996091e-05
1,1,0.8752147555351257,5.890371999996091e-05
1,0,0.6849846243858337,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,1,0.9205204248428345,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
1,1,0.9205204248428345,5.890371999996091e-05
0,0,0.9441174268722534,5.890371999996091e-05
0,0,0.9441174268722534,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,1,0.8869150876998901,5.849519999998165e-05
1,1,0.9043563604354858,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,0,0.6813851594924927,5.849519999998165e-05
1,1,0.7416834831237793,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,1,0.8866137266159058,5.849519999998165e-05
1,1,0.9205204248428345,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,1,0.8573616147041321,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,1,0.9176715612411499,5.849519999998165e-05
1,1,0.8039333820343018,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
0,0,0.9318568706512451,5.849519999998165e-05
0,1,0.8326635956764221,5.849519999998165e-05
1,1,0.8948304653167725,5.849519999998165e-05
0,0,0.9441174268722534,5.849519999998165e-05
1,1,0.8633497357368469,5.849519999998165e-05
0,0,0.9996515512466431,5.849519999998165e-05
1,1,0.6052922606468201,5.9410359999958475e-05
1,1,0.8220831751823425,5.9410359999958475e-05
0,0,0.9997273087501526,5.9410359999958475e-05
1,0,0.6814374923706055,5.9410359999958475e-05
0,0,0.9978387951850891,5.9410359999958475e-05
1,1,0.9205204248428345,5.9410359999958475e-05
1,1,0.867536723613739,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
1,0,0.6814921498298645,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
0,0,0.9805207252502441,5.9410359999958475e-05
1,1,0.9178745746612549,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
1,1,0.8941071629524231,5.9410359999958475e-05
1,1,0.9036845564842224,5.9410359999958475e-05
1,0,0.726100504398346,5.9410359999958475e-05
0,1,0.8219529986381531,5.9410359999958475e-05
0,0,0.9441174268722534,5.9410359999958475e-05
0,0,0.9989578723907471,5.9410359999958475e-05
1,1,0.8756245970726013,5.9410359999958475e-05
1,1,0.919236958026886,5.9410359999958475e-05
1,1,0.8752147555351257,5.9410359999958475e-05
1,1,0.8039333820343018,5.9410359999958475e-05
0,0,0.9441174268722534,5.789591999999288e-05
1,1,0.908318042755127,5.789591999999288e-05
0,0,0.9441174268722534,5.789591999999288e-05
