y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
0,0,0.9748380184173584,0.03452020631997584,0.018449766760022614,0,0.9988151788711548,0.08371625227999174,0.005357264679987566
1,1,0.9285128712654114,0.03452020631997584,0.018449766760022614,1,0.8757854104042053,0.08371625227999174,0.005357264679987566
1,1,0.990584135055542,0.03452020631997584,0.018449766760022614,1,0.8462974429130554,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
0,0,0.9741809368133545,0.03452020631997584,0.018449766760022614,0,0.9984647035598755,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
1,1,0.9929994344711304,0.03452020631997584,0.018449766760022614,1,0.9000702500343323,0.08371625227999174,0.005357264679987566
1,1,0.9895830154418945,0.03452020631997584,0.018449766760022614,1,0.9217807054519653,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
1,1,0.8421962261199951,0.03452020631997584,0.018449766760022614,1,0.7605672478675842,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
1,1,0.8794030547142029,0.03452020631997584,0.018449766760022614,1,0.947243332862854,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
1,1,0.8794030547142029,0.03452020631997584,0.018449766760022614,1,0.947243332862854,0.08371625227999174,0.005357264679987566
1,1,0.9580660462379456,0.03452020631997584,0.018449766760022614,1,0.7694544792175293,0.08371625227999174,0.005357264679987566
1,1,0.9973638653755188,0.03452020631997584,0.018449766760022614,1,0.9522603154182434,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
0,1,0.8794030547142029,0.03452020631997584,0.018449766760022614,1,0.947243332862854,0.08371625227999174,0.005357264679987566
1,1,0.8794030547142029,0.03452020631997584,0.018449766760022614,1,0.947243332862854,0.08371625227999174,0.005357264679987566
1,1,0.9377281069755554,0.03452020631997584,0.018449766760022614,0,0.6809509992599487,0.08371625227999174,0.005357264679987566
1,1,0.8794030547142029,0.03452020631997584,0.018449766760022614,1,0.947243332862854,0.08371625227999174,0.005357264679987566
0,0,0.8320250511169434,0.03452020631997584,0.018449766760022614,0,0.8793883919715881,0.08371625227999174,0.005357264679987566
1,1,0.9794971942901611,0.03464164175999031,0.03407600636001007,1,0.9704317450523376,0.0855627166799968,0.0028326125199964734
1,1,0.8794030547142029,0.03464164175999031,0.03407600636001007,1,0.947243332862854,0.0855627166799968,0.0028326125199964734
0,0,0.8320250511169434,0.03464164175999031,0.03407600636001007,0,0.8793883919715881,0.0855627166799968,0.0028326125199964734
0,0,0.8320250511169434,0.03464164175999031,0.03407600636001007,0,0.8793883919715881,0.0855627166799968,0.0028326125199964734
0,0,0.8320250511169434,0.03464164175999031,0.03407600636001007,0,0.8793883919715881,0.0855627166799968,0.0028326125199964734
1,1,0.8794030547142029,0.03464164175999031,0.03407600636001007,1,0.947243332862854,0.0855627166799968,0.0028326125199964734
1,1,0.8794030547142029,0.03464164175999031,0.03407600636001007,1,0.947243332862854,0.0855627166799968,0.0028326125199964734
1,1,0.8794030547142029,0.03464164175999031,0.03407600636001007,1,0.947243332862854,0.0855627166799968,0.0028326125199964734
0,0,0.8320250511169434,0.03464164175999031,0.03407600636001007,0,0.8793883919715881,0.0855627166799968,0.0028326125199964734
0,0,0.8320250511169434,0.03464164175999031,0.03407600636001007,0,0.8793883919715881,0.0855627166799968,0.0028326125199964734
0,0,0.9772587418556213,0.03464164175999031,0.03407600636001007,0,0.999575674533844,0.0855627166799968,0.0028326125199964734
1,1,0.9615513682365417,0.03464164175999031,0.03407600636001007,1,0.8611567616462708,0.0855627166799968,0.0028326125199964734
