y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.990497887134552,1.0430439999993268e-05,3.887079999884691e-06,0,0.9997716546058655,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9874292016029358,1.0430439999993268e-05,3.887079999884691e-06,0,0.9981265664100647,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.988746702671051,1.0430439999993268e-05,3.887079999884691e-06,0,0.9989798665046692,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.9755815267562866,1.0430439999993268e-05,3.887079999884691e-06,1,0.8766822814941406,2.7191439999967316e-05,1.4418120000101452e-05
1,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.8374857306480408,1.0430439999993268e-05,3.887079999884691e-06,1,0.9285667538642883,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.7932949662208557,1.0430439999993268e-05,3.887079999884691e-06,1,0.8809205293655396,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.8751145005226135,1.0430439999993268e-05,3.887079999884691e-06,1,0.930725634098053,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9809237718582153,1.0430439999993268e-05,3.887079999884691e-06,0,0.9881047606468201,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
0,1,0.6753889918327332,1.0430439999993268e-05,3.887079999884691e-06,0,0.7211549282073975,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9878222346305847,1.0430439999993268e-05,3.887079999884691e-06,0,0.9984577894210815,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.8374857306480408,1.0430439999993268e-05,3.887079999884691e-06,1,0.9285667538642883,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.8374857306480408,1.0430439999993268e-05,3.887079999884691e-06,1,0.9285667538642883,2.7191439999967316e-05,1.4418120000101452e-05
0,0,0.9028469920158386,1.0430439999993268e-05,3.887079999884691e-06,0,0.9213252067565918,2.7191439999967316e-05,1.4418120000101452e-05
1,1,0.8374857306480408,1.0430439999993268e-05,3.887079999884691e-06,1,0.9285667538642883,2.7191439999967316e-05,1.4418120000101452e-05
