y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.8881661891937256,1.235708000002944e-05,4.116799999991371e-06,1,0.7411498427391052,2.5690679999996747e-05,1.4884600000044657e-05
0,1,0.8374857306480408,1.235708000002944e-05,4.116799999991371e-06,1,0.9285667538642883,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.9885762333869934,1.235708000002944e-05,4.116799999991371e-06,1,0.8441899418830872,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.7200486063957214,1.235708000002944e-05,4.116799999991371e-06,0,0.6349530220031738,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.7975643277168274,1.235708000002944e-05,4.116799999991371e-06,1,0.9255251288414001,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9902003407478333,1.235708000002944e-05,4.116799999991371e-06,0,0.9995607733726501,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9872991442680359,1.235708000002944e-05,4.116799999991371e-06,0,0.9980054497718811,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.8023359179496765,1.235708000002944e-05,4.116799999991371e-06,1,0.9043541550636292,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.8939332365989685,1.235708000002944e-05,4.116799999991371e-06,1,0.9295827746391296,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9898091554641724,1.235708000002944e-05,4.116799999991371e-06,0,0.999428927898407,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.7776945233345032,1.235708000002944e-05,4.116799999991371e-06,0,0.7032408118247986,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.934612512588501,1.235708000002944e-05,4.116799999991371e-06,1,0.8044387698173523,2.5690679999996747e-05,1.4884600000044657e-05
1,1,0.6971556544303894,1.235708000002944e-05,4.116799999991371e-06,1,0.8384189605712891,2.5690679999996747e-05,1.4884600000044657e-05
0,1,0.9148667454719543,1.235708000002944e-05,4.116799999991371e-06,1,0.5332170724868774,2.5690679999996747e-05,1.4884600000044657e-05
1,0,0.9025244116783142,1.235708000002944e-05,4.116799999991371e-06,0,0.9213294386863708,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.235708000002944e-05,4.116799999991371e-06,0,0.9213252067565918,2.5690679999996747e-05,1.4884600000044657e-05
0,0,0.9028469920158386,1.1528920000003495e-05,4.187360000003082e-06,0,0.9213252067565918,2.5311919999992938e-05,1.2887959999972055e-05
0,0,0.9028469920158386,1.1528920000003495e-05,4.187360000003082e-06,0,0.9213252067565918,2.5311919999992938e-05,1.2887959999972055e-05
1,1,0.9301016330718994,1.1528920000003495e-05,4.187360000003082e-06,1,0.9497508406639099,2.5311919999992938e-05,1.2887959999972055e-05
0,0,0.9028469920158386,1.1528920000003495e-05,4.187360000003082e-06,0,0.9213252067565918,2.5311919999992938e-05,1.2887959999972055e-05
