y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
1,1,0.9857381582260132,0.000721325199999967,0.0007438152800000353,1,0.8028545379638672,0.0011435432799999034,0.00010524724000021023
0,1,0.8794030547142029,0.000721325199999967,0.0007438152800000353,1,0.947243332862854,0.0011435432799999034,0.00010524724000021023
1,1,0.9954087138175964,0.000721325199999967,0.0007438152800000353,1,0.9065240025520325,0.0011435432799999034,0.00010524724000021023
1,1,0.9448142647743225,0.000721325199999967,0.0007438152800000353,0,0.6718957424163818,0.0011435432799999034,0.00010524724000021023
1,1,0.7270054817199707,0.000721325199999967,0.0007438152800000353,1,0.9191535711288452,0.0011435432799999034,0.00010524724000021023
0,0,0.9765269756317139,0.000721325199999967,0.0007438152800000353,0,0.999484658241272,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
0,0,0.9714951515197754,0.000721325199999967,0.0007438152800000353,0,0.9976540207862854,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
1,1,0.9745650887489319,0.000721325199999967,0.0007438152800000353,1,0.9203931093215942,0.0011435432799999034,0.00010524724000021023
1,1,0.9747902154922485,0.000721325199999967,0.0007438152800000353,1,0.9653951525688171,0.0011435432799999034,0.00010524724000021023
0,0,0.9760871529579163,0.000721325199999967,0.0007438152800000353,0,0.9993709921836853,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793884515762329,0.0011435432799999034,0.00010524724000021023
1,1,0.9449613690376282,0.000721325199999967,0.0007438152800000353,1,0.5703464150428772,0.0011435432799999034,0.00010524724000021023
1,1,0.9682667255401611,0.000721325199999967,0.0007438152800000353,1,0.9165055155754089,0.0011435432799999034,0.00010524724000021023
1,1,0.9255227446556091,0.000721325199999967,0.0007438152800000353,1,0.8720679879188538,0.0011435432799999034,0.00010524724000021023
0,1,0.9521310925483704,0.000721325199999967,0.0007438152800000353,1,0.8017512559890747,0.0011435432799999034,0.00010524724000021023
1,0,0.8307428359985352,0.000721325199999967,0.0007438152800000353,0,0.8770233988761902,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.000721325199999967,0.0007438152800000353,0,0.8793883919715881,0.0011435432799999034,0.00010524724000021023
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.9794971942901611,0.0006380169199999841,0.0006969857199999297,1,0.9704317450523376,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.6417827010154724,0.0006380169199999841,0.0006969857199999297,1,0.5837602019309998,0.0011432257199999185,0.000104301439999972
0,1,0.8794030547142029,0.0006380169199999841,0.0006969857199999297,1,0.947243332862854,0.0011432257199999185,0.000104301439999972
0,0,0.9773427248001099,0.0006380169199999841,0.0006969857199999297,0,0.9995854496955872,0.0011432257199999185,0.000104301439999972
0,0,0.9758520722389221,0.0006380169199999841,0.0006969857199999297,0,0.9993079900741577,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.8794030547142029,0.0006380169199999841,0.0006969857199999297,1,0.947243332862854,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.9890017509460449,0.0006380169199999841,0.0006969857199999297,1,0.9722094535827637,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.5871551632881165,0.0006380169199999841,0.0006969857199999297,1,0.8402854204177856,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
0,0,0.9771384000778198,0.0006380169199999841,0.0006969857199999297,0,0.9995623230934143,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793884515762329,0.0011432257199999185,0.000104301439999972
1,1,0.8794030547142029,0.0006380169199999841,0.0006969857199999297,1,0.947243332862854,0.0011432257199999185,0.000104301439999972
1,1,0.9910864233970642,0.0006380169199999841,0.0006969857199999297,1,0.9432029128074646,0.0011432257199999185,0.000104301439999972
1,1,0.841579794883728,0.0006380169199999841,0.0006969857199999297,1,0.8761861324310303,0.0011432257199999185,0.000104301439999972
1,1,0.8794030547142029,0.0006380169199999841,0.0006969857199999297,1,0.947243332862854,0.0011432257199999185,0.000104301439999972
0,0,0.9747739434242249,0.0006380169199999841,0.0006969857199999297,0,0.9987712502479553,0.0011432257199999185,0.000104301439999972
1,1,0.9764325022697449,0.0006380169199999841,0.0006969857199999297,1,0.931490421295166,0.0011432257199999185,0.000104301439999972
0,0,0.8320251107215881,0.0006380169199999841,0.0006969857199999297,0,0.8793883919715881,0.0011432257199999185,0.000104301439999972
0,0,0.9767006039619446,0.0006980844000000274,0.0007067235599998867,0,0.999517560005188,0.001165867199999866,0.0001109294799999816
1,1,0.9313684105873108,0.0006980844000000274,0.0007067235599998867,1,0.8786247372627258,0.001165867199999866,0.0001109294799999816
1,1,0.9710170030593872,0.0006980844000000274,0.0007067235599998867,1,0.9330584406852722,0.001165867199999866,0.0001109294799999816
0,0,0.8320251107215881,0.0006980844000000274,0.0007067235599998867,0,0.8793884515762329,0.001165867199999866,0.0001109294799999816
0,0,0.8320251107215881,0.0006980844000000274,0.0007067235599998867,0,0.8793884515762329,0.001165867199999866,0.0001109294799999816
