y,y_exit_1,cnf_exit_1,bb_time_exit_1,exit_time_exit_1,y_exit_2,cnf_exit_2,bb_time_exit_2,exit_time_exit_2
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
0,0,0.8320251107215881,0.0007159922400001051,0.0007813684799998555,0,0.8793884515762329,0.0011933896400000777,0.0001285305999999764
0,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
0,0,0.952345073223114,0.0007159922400001051,0.0007813684799998555,0,0.9927571415901184,0.0011933896400000777,0.0001285305999999764
1,1,0.9999128580093384,0.0007159922400001051,0.0007813684799998555,1,0.9355933666229248,0.0011933896400000777,0.0001285305999999764
1,1,0.9792925119400024,0.0007159922400001051,0.0007813684799998555,1,0.9705507755279541,0.0011933896400000777,0.0001285305999999764
0,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
0,0,0.8320251107215881,0.0007159922400001051,0.0007813684799998555,0,0.8793884515762329,0.0011933896400000777,0.0001285305999999764
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
1,0,0.5184588432312012,0.0007159922400001051,0.0007813684799998555,1,0.8692647218704224,0.0011933896400000777,0.0001285305999999764
0,0,0.9771963357925415,0.0007159922400001051,0.0007813684799998555,0,0.9995686411857605,0.0011933896400000777,0.0001285305999999764
0,0,0.8320251107215881,0.0007159922400001051,0.0007813684799998555,0,0.8793884515762329,0.0011933896400000777,0.0001285305999999764
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
1,1,0.944870114326477,0.0007159922400001051,0.0007813684799998555,1,0.9255123734474182,0.0011933896400000777,0.0001285305999999764
0,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
0,0,0.9741738438606262,0.0007159922400001051,0.0007813684799998555,0,0.998462438583374,0.0011933896400000777,0.0001285305999999764
0,0,0.8320251107215881,0.0007159922400001051,0.0007813684799998555,0,0.8793884515762329,0.0011933896400000777,0.0001285305999999764
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
1,1,0.9932695031166077,0.0007159922400001051,0.0007813684799998555,1,0.9688639044761658,0.0011933896400000777,0.0001285305999999764
1,1,0.9642877578735352,0.0007159922400001051,0.0007813684799998555,1,0.9593111276626587,0.0011933896400000777,0.0001285305999999764
1,1,0.988422691822052,0.0007159922400001051,0.0007813684799998555,1,0.8850449919700623,0.0011933896400000777,0.0001285305999999764
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
1,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
0,0,0.8320251107215881,0.0007159922400001051,0.0007813684799998555,0,0.8793884515762329,0.0011933896400000777,0.0001285305999999764
0,1,0.8794030547142029,0.0007159922400001051,0.0007813684799998555,1,0.947243332862854,0.0011933896400000777,0.0001285305999999764
1,1,0.9792277216911316,0.0006973920400002953,0.0010324259999993047,1,0.9708360433578491,0.001188812359999929,0.00011770095999963815
1,1,0.9964123368263245,0.0006973920400002953,0.0010324259999993047,1,0.9705827832221985,0.001188812359999929,0.00011770095999963815
0,0,0.8320251107215881,0.0006973920400002953,0.0010324259999993047,0,0.8793884515762329,0.001188812359999929,0.00011770095999963815
1,1,0.9914851784706116,0.0006973920400002953,0.0010324259999993047,1,0.9332976341247559,0.001188812359999929,0.00011770095999963815
1,1,0.8421962261199951,0.0006973920400002953,0.0010324259999993047,1,0.7605672478675842,0.001188812359999929,0.00011770095999963815
1,1,0.9710170030593872,0.0006973920400002953,0.0010324259999993047,1,0.9330584406852722,0.001188812359999929,0.00011770095999963815
0,0,0.8320251107215881,0.0006973920400002953,0.0010324259999993047,0,0.8793884515762329,0.001188812359999929,0.00011770095999963815
1,1,0.8794030547142029,0.0006973920400002953,0.0010324259999993047,1,0.947243332862854,0.001188812359999929,0.00011770095999963815
1,1,0.9710170030593872,0.0006973920400002953,0.0010324259999993047,1,0.9330584406852722,0.001188812359999929,0.00011770095999963815
1,1,0.7116644382476807,0.0006973920400002953,0.0010324259999993047,1,0.9225326776504517,0.001188812359999929,0.00011770095999963815
0,0,0.9757639169692993,0.0006973920400002953,0.0010324259999993047,0,0.9992803931236267,0.001188812359999929,0.00011770095999963815
1,1,0.8794030547142029,0.0006973920400002953,0.0010324259999993047,1,0.947243332862854,0.001188812359999929,0.00011770095999963815
1,1,0.964103102684021,0.0006973920400002953,0.0010324259999993047,1,0.8403736352920532,0.001188812359999929,0.00011770095999963815
1,1,0.8794030547142029,0.0006973920400002953,0.0010324259999993047,1,0.947243332862854,0.001188812359999929,0.00011770095999963815
0,1,0.8794030547142029,0.0006973920400002953,0.0010324259999993047,1,0.947243332862854,0.001188812359999929,0.00011770095999963815
1,0,0.8320251107215881,0.0006973920400002953,0.0010324259999993047,0,0.8793884515762329,0.001188812359999929,0.00011770095999963815
1,1,0.964103102684021,0.0006973920400002953,0.0010324259999993047,1,0.8403736352920532,0.001188812359999929,0.00011770095999963815
